age_clean,sex_clean,White,Asian,Mixed_race,Hispanic,Black_hispanic,Black,Native_american
00_05,Male,1.092893494045819,0.4928439912175115,0.15596077479051532,1.2540755440259208,0.11247350962087117,0.7978038405457599,0.0045321135873816615
00_05,Female,1.0133128500488313,0.42919582900709213,0.14509771902694585,1.2054838107179113,0.11122367417280458,0.7853638895907046,0.010757929417470386
06_18,Male,1.7814944224049007,0.8647459616006165,0.17983613606012386,2.401179190543488,0.2309976244949993,1.758413349083596,0.014986344671676989
06_18,Female,1.7232427459608999,0.8457648157771752,0.18065378541867208,2.324226705198977,0.20583738566195783,1.721490640192582,0.012778691403596745
19_64,Male,10.259910873883777,4.516624972389733,0.47490242814993866,8.360394606924999,0.6108074322457779,6.326480146831136,0.04916408785899334
19_64,Female,10.3169594377002,5.095450634011153,0.5657432718846479,8.593424674111247,0.77656831863375,7.709872777264021,0.050834428691456164
65_+,Male,2.514213374010221,0.7492938721736052,0.04272801933670649,1.0325392906798367,0.10379474571513773,1.0718331827106407,0.009251118456717207
65_+,Female,3.4014914157914022,0.9035959868367798,0.07847097701038659,1.6285122274205255,0.15566875716246237,1.8622314562089781,0.015920801081446403
